Filename;Index;DataIndex;Time (s);Frequency (Hz);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
;46;46;337,72294047;3,15789458725416;3752,48606865758;4109,61395530133;65,9372434610046;1675,64171771241
;47;47;338,26243823;2,49999986677324;4410,31169006407;4885,22482000641;64,5267017614474;2101,0883699861
;48;48;338,89390635;1,99999982236431;5608,05815500699;6194,17947551595;64,8739001451236;2630,12226045913
;49;49;339,65247235;1,5789471159914;6105,55546425812;6485,64933172034;70,2871011787932;2187,6562177162
;50;50;340,55396543;1,24999993338662;7569,52852437798;8169,94599189304;67,897011198032;3074,12677504967
;51;51;341,64000167;0,999999733546472;8040,35378997307;9117,329592323;61,8694940324878;4298,6520942168
;52;52;346,37483393;0,794328163631598;10930,0010665056;11650,1421156943;69,7491285885844;4032,47913845314
;53;53;348,98375915;0,630957334661811;12816,0747043512;13784,7912067857;68,3920975077553;5076,28779593575
;54;54;351,96211869;0,501187006056222;15416,9396325309;16414,8241773997;69,9190282812374;5635,99371378691
;55;55;355,41611479;0,398107149667568;18270,9325889487;19473,0211333287;69,7628647757869;6735,84251516896
;56;56;359,48650079;0,316227757014633;22403,8392441059;23672,5942719935;71,1564537110071;7645,8947606333
;57;57;364,25741119;0,251188582572927;26871,3281685215;28195,8907953156;72,3682278979332;8540,49062999218
;58;58;369,97298603;0,199526085755936;33373,5440879834;34676,9511382791;74,2410598644456;9417,93476586152
;59;59;376,86146173;0,158489045074078;41944,3176233674;43025,1737003846;77,1301453622809;9583,30793924164
;60;60;385,24581403;0,125892186330241;50840,9766815256;52239,8314171312;76,7108574373381;12008,1254390042
;61;61;395,48168339;0,0999996536104142;62003,7959928766;63154,9212019252;79,0438697482514;12003,0560481538
