Filename;Index;DataIndex;Frequency (Hz);Time (s);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
;25;25;393,333333096486;341,39036357;86,0738197803664;97,6433395210519;61,8253514312705;46,1033545551777
;26;26;317,142856838339;342,02314535;103,655074945427;115,152122417778;64,178809977185;50,1561236079587
;27;27;257,142856838339;342,49875251;123,977789073141;135,522191377621;66,179526418243;54,7336475335614
;28;28;193,333333096486;342,83084061;158,405421149064;170,307042132387;68,4530110596584;62,5476710235519
;29;29;157,499999777955;343,15587021;188,95779326465;201,319102993434;69,8174970171387;69,4574228908241
;30;30;125,999999822364;343,48595597;228,9634665874;242,080515128932;71,0522973699671;78,6047503231814
;31;31;106,666666548243;343,83089661;264,368340691396;278,234834750721;71,8349917748861;86,7410151476144
;32;32;80;344,13662481;338,739421106611;354,364764419809;72,922038854948;104,067241967226
;33;33;65,9999998223643;344,47052573;399,743931197916;416,917145550354;73,4978441162159;118,425908163249
;34;34;53,9999998223643;344,81878345;475,353874914564;494,477725533169;74,0131957980623;136,18705757951
;35;35;40;345,13219673;614,874464459416;638,02406454303;74,5185082526353;170,305900930516
;36;36;29,9999998223643;345,41165989;786,157372120381;814,629097701621;74,807205915781;213,488063092375
;37;37;25,7142856127796;345,71302669;897,422310250975;929,299736870618;74,9495083871596;241,311412932754
;38;38;20;346,00100309;1110,60275341018;1149,55121802852;75,0427229655088;296,697703038927
;39;39;17,1428568383388;346,28858945;1265,90332705273;1310,50007078996;75,0097099602943;338,967848176392
;40;40;12;346,56746941;1708,56963387198;1768,74873701574;75,0112118567426;457,451528476374
;41;41;9,99999982236431;346,84964233;1992,59126129361;2065,06173857758;74,7759569778099;542,273039670436
;42;42;8,57142841916941;347,13547717;2267,96105293692;2351,07924502071;74,7194181902023;619,617848942714
;43;43;5,99999982236432;347,46000261;3039,50123957041;3160,33797466007;74,104875097124;865,545104964783
;44;44;4,99999973354647;347,82744841;3554,89481302704;3699,03797745375;73,9523761650999;1022,54820275554
;45;45;3,74999980015985;348,25274673;4511,27031325372;4703,68311523597;73,5552497589176;1331,56862733828
;46;46;3,15789458725416;348,72482737;5237,72087542181;5463,72616408223;73,462837628898;1555,17961253591
;47;47;2,49999986677324;349,27742513;6273,10206393381;6567,36883314912;72,7833893014142;1943,84255691861
;48;48;1,99999982236431;349,92089325;7435,81114571668;7827,82587684721;71,7905192315283;2446,13379917663
;49;49;1,5789471159914;350,67345925;8968,69972352246;9467,31965286114;71,3218567120501;3031,92458328683
;50;50;1,24999993338662;351,58685233;10872,2051412882;11501,6672085524;70,9566714529175;3752,79948065938
;51;51;0,999999733546472;352,68638857;13164,0995861955;13983,3431613812;70,2902038811215;4715,96947124063
;52;52;0,794328163631598;359,91194631;15310,7511462193;16357,7789922698;69,3890135984161;5758,28385011447
;53;53;0,630957334661811;362,53427157;18187,5135491306;19535,089787187;68,5940090094322;7129,80251435127
;54;54;0,501187006056222;365,52403111;21594,3064161984;23324,3879064106;67,7931209255825;8815,49780852131
;55;55;0,398107149667568;368,98962721;25545,8012134687;27748,7221760977;67,015688175927;10835,2952321659
;56;56;0,316227757014633;373,04971321;30132,6601936267;32945,1391048445;66,153441500656;13319,3460910429
;57;57;0,251188582572927;377,83452361;35467,0777627563;39055,2267936823;65,24768788262;16352,2822528404
;58;58;0,199526085755936;383,54629841;41668,9447641088;46140,1694448043;64,5678879313412;19814,4966789696
;59;59;0,158489045074078;390,44587415;48715,2647653633;54470,6107952712;63,4238243099895;24369,456687634
;60;60;0,125892186330241;398,84372641;56937,2035607525;64082,7512848414;62,6847332401895;29406,6975860307
;61;61;0,0999996536104142;409,09259581;65861,2678415333;74975,2593655974;61,4547519636007;35827,1254114031
;62;62;0,0794326387274748;421,67966475;76232,4481440895;87977,1567081104;60,0547450502395;43915,7597270288
;63;63;0,0630954847762221;437,25764729;88246,9253996593;102954,936792082;58,9971044526516;53030,1722358946
;64;64;0,0501184874428002;456,54514373;101083,563629487;119293,930342621;57,9244659409778;63349,4670897374
;65;65;0,0398106439124828;480,52782655;114960,637178905;137666,300733566;56,6228549951236;75736,795925659
;66;66;0,0316227046471893;510,46947033;129603,330216602;157349,939099259;55,4531779151222;89229,928450643
;67;67;0,0251187516758817;547,78241981;145117,975290413;178864,737263256;54,2258874083259;104562,744244137
;68;68;0,0199523954127716;594,48088115;161643,962583018;202368,951988419;53,011730628802;121755,583401137
;69;69;0,0158486558174488;653,01097655;180763,097871936;229478,480958756;51,972264127519;141368,580918388
;70;70;0,0125890409973391;726,27120937;200658,857585022;259606,060229695;50,6182719223199;164715,905062801
;71;71;0,00999982325249341;818,02661085;221141,284198767;293071,903790638;48,9872209478986;192321,795994081
