Filename;Index;DataIndex;Time (s);Frequency (Hz);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
;20;20;334,45744938;1253,99999982236;51,2752513271035;53,6421585448458;72,9161754285984;15,7584826265964
;21;21;334,8224931;1006,66666654824;61,7761466232357;64,4421611455043;73,4616347655084;18,3439320072776
;22;22;335,1686069;793,333333096486;75,5889523307377;78,6677964827569;73,9172729911809;21,7929458539668
;23;23;335,48612674;629,999999822364;91,9480648484947;95,5135402212661;74,2954960767013;25,8532345406996
;24;24;335,79404334;506,666666548243;110,649726066447;114,819230853239;74,5119898438973;30,660950656326
;25;25;336,76422762;393,333333096486;137,186506204789;142,245349793296;74,6736124035911;37,5978995841589
;26;26;337,13490584;317,142856838339;164,442130210237;170,498853498057;74,6824304549846;45,0404801936158
;27;27;337,432013;257,142856838339;195,928039225327;203,192071650658;74,633480082165;53,8444187173055
;28;28;337,7491011;193,333333096486;247,822512802139;257,172537134864;74,5026882525263;68,714743722269
;29;29;338,0732307;157,499999777955;292,85586653801;303,987013825435;74,4469958970472;81,5079505862869
;30;30;338,40291642;125,999999822364;350,84325772309;364,104685169171;74,4887541488008;97,3716091701806
;31;31;338,7425571;106,666666548243;401,600445261837;416,410234446974;74,6733584333248;110,066187894732
;32;32;339,0520853;80;508,135817209012;525,569547865972;75,2012317053386;134,243587978614
;33;33;339,36448622;65,9999998223643;596,093289361397;615,152814458393;75,7002017186163;151,940039207548
;34;34;339,7121439;53,9999998223643;706,137432043525;726,784363018684;76,3102305352077;172,004178424392
;35;35;340,02245722;40;914,737086501777;937,476313000795;77,3547593548387;205,226460320801
;36;36;340,30052038;29,9999998223643;1178,65663647423;1203,7138897671;78,2888647614075;244,326956583773
;37;37;340,58458718;25,7142856127796;1351,46728593874;1377,99908375493;78,7385114770523;269,105276549534
;38;38;340,86946354;20;1693,36259561842;1722,73022067604;79,4054552092655;316,737324909697
;39;39;341,15434994;17,1428568383388;1944,97391938343;1975,6755561733;79,8859616600841;346,944312792297
;40;40;341,4430299;12;2697,05079801274;2732,48630858836;80,7626279460702;438,632442440907
;41;41;341,71050278;9,99999982236431;3170,54413915353;3210,48091909469;80,9532969105924;504,814414958892
;42;42;341,99613766;8,57142841916941;3673,78070290479;3716,97451321814;81,2567063909944;565,008742301897
;43;43;342,3145631;5,99999982236432;5103,30733022742;5157,63168302778;81,6767741076415;746,604896192829
;44;44;342,67690886;4,99999973354647;6032,75832266805;6091,54789213972;82,0333848131384;844,264616403637
;45;45;343,08930722;3,74999980015985;7833,7266324996;7911,07236739054;81,9815096602426;1103,53660988505
;46;46;343,56158786;3,15789458725416;9201,81835954932;9281,51847370287;82,4860405253738;1213,72322032197
;47;47;344,10958562;2,49999986677324;11536,3925553178;11624,4247431682;82,9441863612471;1427,8996530527
;48;48;344,74025374;1,99999982236431;13972,955142523;14104,7764934518;82,1605386346511;1923,86187531023
;49;49;345,49221974;1,5789471159914;17544,395923089;17708,9403832366;82,1833651693373;2408,47279223291
;50;50;346,39591278;1,24999993338662;21737,1137241143;21903,453933928;82,9343002391307;2694,28676659103
;51;51;347,48404902;0,999999733546472;26739,0730049526;27054,4887459625;81,2424527850332;4119,14264638036
;52;52;354,6733068;0,794328163631598;33077,7581199756;33370,5636253477;82,4043744747234;4410,94484546897
;53;53;365,58001166;0,630957334661811;40795,8030806653;41173,4596349139;82,233774787805;5563,83225047848
;54;54;378,0752608;0,501187006056222;50421,8779325753;50914,2682888536;82,0251362407218;7063,77669110797
;55;55;392,63771646;0,398107149667568;62169,7267940389;62867,3845508066;81,4562488296018;9339,86673425014
;56;56;396,67470246;0,316227757014633;77061,149608127;77920,3815719976;81,4833813977117;11539,7177348308
;57;57;416,96453074;0,251188582572927;94366,6586348998;95643,8170812846;80,6261925395437;15577,9807408569
;58;58;441,3523335;0,199526085755936;116182,578955767;117801,741021941;80,4894499505697;19464,2887100289
;59;59;470,81466224;0,158489045074078;141984,711888496;144046,81723757;80,2935441749399;24286,357203469
;60;60;506,75092874;0,125892186330241;173921,001921584;177087,300069063;79,1490177976618;33337,6204361219
;61;61;562,0682365;0,0999996536104142;211951,137005929;216771,28856037;77,894711334847;45458,8502496149
