Filename;Index;DataIndex;Frequency (Hz);Time (s);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
;28;28;193,333333096486;440,7094249;3,18424780065792;9,51106396426129;19,5600158485753;8,96219301712895
;29;29;157,499999777955;441,0326545;3,54797448837439;9,8790033325268;21,0475715315768;9,21990151107484
;30;30;125,999999822364;441,36484026;4,013191441662;10,3250860254727;22,8726129244599;9,51323792859098
;31;31;106,666666548243;441,7044809;4,43239223478991;10,7110241113123;24,444771071091;9,75089414310752
;32;32;80;442,0114091;5,31787684886015;11,4981147023055;27,548539209761;10,1944508203106
;33;33;65,9999998223643;442,32411002;6,04461084716821;12,1476927384965;29,8409031319115;10,5370355686605
;34;34;53,9999998223643;442,69386774;6,95059783731973;12,9566925585072;32,4421961761137;10,9345814624759
;35;35;40;443,00648102;8,61335808860582;14,4959567635542;36,4549377742994;11,6594521710191
;36;36;29,9999998223643;443,28594418;10,6284760568568;16,4193624506089;40,3393611382911;12,5152291226843
;37;37;25,7142856127796;443,57281098;11,8923510334103;17,6936270568014;42,2313819205102;13,1010085613024
;38;38;20;443,86418738;14,3120318312059;20,1277122970455;45,3213093178851;14,1524042895611
;39;39;17,1428568383388;444,15087374;16,0542628886839;21,9068545248401;47,125180337027;14,9053989639168
;40;40;12;444,4306537;20,83834673699;26,8929436383581;50,7926124924551;16,9998153756117
;41;41;9,99999982236431;444,70072662;23,6958743799936;30,0484144668678;52,0539245241198;18,4773577478014
;42;42;8,57142841916941;444,99916146;26,5200240928204;33,0642737528939;53,328700107335;19,7467597575535
;43;43;5,99999982236432;445,3203869;34,0992261183948;41,251909108866;55,752025961825;23,2155719992578
;44;44;4,99999973354647;445,6860327;38,7763188822571;46,4278992104843;56,6360801735035;25,5332512430438
;45;45;3,74999980015985;446,11013102;47,5134711690318;55,6986729824007;58,5444147318703;29,0656537767516
;46;46;3,15789458725416;446,58551166;54,1276058538447;62,7929798839471;59,5419928642596;31,8301839020232
;47;47;2,49999986677324;447,12670942;64,6481944810979;73,6580237226393;61,3637899836741;35,3003598998514
;48;48;1,99999982236431;447,77027754;76,1758075585338;85,5608458151768;62,9124197524686;38,9602961925815
;49;49;1,5789471159914;448,52254354;90,7754310587706;100,821397862191;64,2052677804936;43,8722621137842
;50;50;1,24999993338662;449,43563662;109,221207728686;119,091900257882;66,5081826549967;47,4721864813544
;51;51;0,999999733546472;450,52517286;131,260696490426;141,758563777027;67,8113546331102;53,5361556424595
;52;52;0,794328163631598;455,29260512;159,134297153463;169,353203271321;69,9944036778747;57,9377504545246
;53;53;0,630957334661811;457,90583034;193,357547684035;203,867832621573;71,5220312446971;64,6138679497963
;54;54;0,501187006056222;460,89488988;235,746646078995;246,673719714977;72,8823362379634;72,6047027438857
;55;55;0,398107149667568;464,36038598;288,00498156199;299,449761175616;74,1082266661052;81,9956710053128
;56;56;0,316227757014633;468,41067198;352,908637977131;365,081287881616;75,162881956893;93,4871114241197
;57;57;0,251188582572927;473,18498238;432,360829460421;445,568342272964;76,0147690365579;107,681292637922
;58;58;0,199526085755936;478,90255722;530,419852838143;544,933226945311;76,746859154912;124,927985432381
;59;59;0,158489045074078;485,80103292;650,672389827873;667,174451053509;77,2301359605903;147,469282409037
;60;60;0,125892186330241;494,19018522;799,597748242155;818,297312454605;77,7276330741246;173,936576304422
;61;61;0,0999996536104142;504,44495458;980,851854499375;1002,1215787531;78,1742278519218;205,371122915932
;62;62;0,0794326387274748;517,04012352;1200,5852036169;1226,30747925735;78,2441321225448;249,850360293288
;63;63;0,0630954847762221;532,6153061;1477,87056019146;1508,31927583016;78,4678894675158;301,538795447958
;64;64;0,0501184874428002;551,90040254;1812,86915633851;1848,6927782138;78,7022017448719;362,17455766022
;65;65;0,0398106439124828;575,87228536;2230,76789294283;2271,45674897857;79,1389060355307;428,007441869566
;66;66;0,0316227046471893;605,81882914;2743,74769086612;2795,42917025703;78,9655109129832;535,044722234237
;67;67;0,0251187516758817;643,12827858;3374,65372484263;3432,38831513899;79,4763085024214;626,898543074123
;68;68;0,0199523954127716;689,81853996;4167,79617229569;4240,58483293611;79,3688610522306;782,326524876399
;69;69;0,0158486558174488;748,34923536;5113,79339759431;5209,51625692122;78,9994597612067;994,070781105316
;70;70;0,0125890409973391;821,60746814;6259,67360695329;6361,57741548012;79,7309120439738;1134,0870987535
;71;71;0,00999982325249341;913,36176962;7857,69549067019;8020,60235478547;78,4324425921016;1608,3170425919
