Filename;Index;DataIndex;Time (s);Frequency (Hz);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
;36;36;337,3925493;29,9999998223643;816,911013757732;861,840075436801;71,4179783544272;274,635597165091
;37;37;337,6511161;25,7142856127796;921,732115252416;973,969664770556;71,1497656933103;314,6852643604
;38;38;337,91179246;20;1121,44075485929;1188,61246730876;70,6456990664894;393,916527683781
;39;39;338,17137886;17,1428568383388;1263,01455157047;1341,46799005936;70,3078510721538;452,029435850296
;40;40;338,42185882;12;1656,61565846351;1767,38929891818;69,6068368469587;615,86483424857
;41;41;338,6642317;9,99999982236431;1896,15161950855;2030,20645403737;69,0623494925884;725,497954407936
;42;42;338,92306658;8,57142841916941;2124,09429037857;2280,18829831561;68,6766904296155;829,145416291132
;43;43;339,22639198;5,99999982236432;2747,57835727127;2957,80665157845;68,2677430775436;1095,18644932096
;44;44;339,56223778;4,99999973354647;3145,7479736786;3385,64097001328;68,3017701137273;1251,73258483171
;45;45;339,9478361;3,74999980015985;3895,74154565171;4195,99669536152;68,1933120986404;1558,7129552833
;46;46;340,40071678;3,15789458725416;4438,56088924484;4759,98631880345;68,823723828331;1719,49032787685
;47;47;340,91421454;2,49999986677324;5316,94724846278;5681,9866716483;69,3504593127256;2003,75759358585
;48;48;341,51868266;1,99999982236431;6305,36098088756;6723,86576776188;69,6784381090325;2335,12178774057
;49;49;342,24264866;1,5789471159914;7638,63435569023;8091,00390938434;70,7501374849434;2667,5099703172
;50;50;343,1180417;1,24999993338662;9315,59391522881;9846,98068174889;71,091193933914;3191,04035594784
;51;51;344,17977794;0,999999733546472;11191,2149103775;11780,1838216182;71,805755088272;3678,2386682841
;52;52;348,8919102;0,794328163631598;13570,9083822085;14294,8611253649;71,6872778762615;4491,49198765549
;53;53;351,47473546;0,630957334661811;16487,2351040265;17380,1015026142;71,5548697394956;5499,0005333451
;54;54;354,427095;0,501187006056222;19973,9280181096;21123,7910360508;71,0082596927609;6874,35431601518
;55;55;357,8550911;0,398107149667568;24161,4045253879;25703,4157906442;70,0528218996451;8768,81489525829
;56;56;361,8671771;0,316227757014633;29008,6950084582;31107,6885127216;68,8318894905729;11233,160664335
;57;57;366,6134875;0,251188582572927;34578,8326801267;37512,5911959698;67,1895855262016;14542,9993026114
;58;58;372,3004623;0,199526085755936;40964,1476830798;45038,5825043258;65,4411113191795;18719,3087104677
;59;59;379,16243804;0,158489045074078;48430,3888737048;54228,8849092427;63,262059923562;24398,1432088924
;60;60;387,5133903;0,125892186330241;56123,7116080028;64460,0187884637;60,5371462749986;31705,252207652
;61;61;397,7233597;0,0999996536104142;64515,4493613444;76008,7395059986;58,0802936830295;40188,1235565255
;62;62;410,28252864;0,0794326387274748;72076,4179528419;88831,4882902305;54,231339708113;51923,2441874023
;63;63;425,82491118;0,0630954847762221;78531,7688712123;101291,619184921;50,8325767369534;63974,6308708496
;64;64;445,07310762;0,0501184874428002;84745,283214299;115537,587603089;47,1794979680332;78531,3384711455
;65;65;548,6945218;0,0398106439124828;83960,9803435083;123338,374198647;42,9012525097576;90348,8147665623
;66;66;578,59716558;0,0316227046471893;92986,5910337358;142087,293078246;40,8766590179553;107435,062908848
;67;67;615,86901506;0,0251187516758817;91390,0918693696;153281,083429052;36,6000451949885;123056,66030448
;68;68;662,5284764;0,0199523954127716;99203,5060580598;172382,72041093;35,1335375491314;140976,830302222
;69;69;721,0219718;0,0158486558174488;96075,1445786279;189286,354009394;30,5017770285229;163091,662596117
;70;70;794,24550458;0,0125890409973391;94429,4927127325;195255,662392561;28,9220810592859;170903,026896465
;71;71;1192,9197085;0,00999982325249341;114990,156025978;216243,075231947;32,1246792387015;183134,736199583
