Filename;Index;DataIndex;Time (s);Frequency (Hz);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
;35;35;337,77678472;108;613,337086462447;627,534750687587;77,789051032219;132,730861860714
;36;36;338,0546058;85,7142856127796;752,426932576915;769,043384574682;78,0679120599689;159,001378896466
;37;37;338,3703422;68,5714284191694;911,141906421848;930,935091976152;78,1639094715733;190,94651563882
;38;38;338,69239604;53,9999998223643;1135,96242021938;1159,20522002049;78,5070894684698;230,967794231352
;39;39;339,01293428;42,8571428063898;1378,87376206661;1401,67184777754;79,6520563203162;251,77592644327
;40;40;339,32599204;33,3333330964858;1726,14005760687;1763,76525738491;78,1441764989692;362,364988213552
;41;41;339,63047124;29,9999998223643;1904,04550103125;1951,30080544104;77,364827571762;426,832008309446
;42;42;339,92561424;22,4999998667732;2463,55479188509;2514,37807938445;78,4604737987336;502,985997289241
;43;43;340,22794664;17,1428568383388;3134,14749731771;3199,72080915548;78,3804413669983;644,463126640852
;44;44;340,5188266;12;4204,96168146728;4291,18919706267;78,494601681586;855,921715099744
;45;45;340,78939952;9,99999982236431;5022,93621977941;5130,27678278212;78,2588857230465;1043,95957775262
;46;46;341,07823436;8,57142841916941;5851,96689003597;5998,68965715164;77,3016471799757;1318,62091623819
;47;47;341,4043598;5,99999982236432;7723,86484565151;7863,60768927887;79,1822546817022;1475,88540781273
;48;48;341,7682056;4,99999973354647;9168,01385038239;9412,02049966082;76,9250578101324;2129,23740461983
;49;49;342,16537532;4,28571420958471;11266,8951059645;11535,3180105812;77,615502122307;2473,99197177998
;50;50;342,61309756;3,33333327412144;12106,6850845679;12318,535808998;79,3586325502867;2274,75289661699
;51;51;343,14493076;2,6086954977081;17993,6434941018;18653,0532403267;74,719832103224;4915,81010552988
;52;52;343,76083948;2,06896545598769;15610,4101937183;22009,9999873208;134,826747170725;-15516,2879911955
;53;53;344,49544348;1,62162160241776;20294,3623235789;21450,6808413743;71,1015440777752;6947,70224159055
;54;54;345,38107188;1,27659554814775;27177,4617118986;33451,6751568853;54,3349650022234;19503,8495097779
;55;55;346,45354876;1,0169490200683;32129,4834566678;36064,9961496269;62,9836855658408;16382,3148571962
;56;56;351,13746682;0,814413785808135;46999,6728971755;47769,3149635886;79,7010641777433;8540,38638757279
;57;57;353,71914356;0,645119162014314;47622,4333686132;48634,0606292599;78,2933315244879;9867,91230922348
;58;58;356,6716111;0,511016654322467;70352,9227059623;74101,6573483644;71,6973438523896;23270,6228645327
;59;59;360,08189404;0,404790159409376;74807,1964745341;76832,0865749021;76,816658647715;17522,92450117
;60;60;364,08090928;0,320645201229701;84834,9680441932;89827,3547345845;70,8080250808315;29529,3388946248
;61;61;368,8158538;0,253991673682536;91313,0417246704;93208,7708480469;78,4245944212555;18703,031144505
;62;62;374,50172622;0,2011937295669;187098,670812217;241370,309062749;129,181187179431;-152491,683305513
;63;63;381,34985976;0,159371183885885;135497,061829677;135684,729730761;93,0138193094113;-7133,87115346344
;64;64;389,6846544;0,12624212862973;279252,676653702;280682,770943068;95,7862428548117;-28297,7116746496
;65;65;399,950705;0,0999996536104142;226377,386358085;234851,86678854;74,5612609917767;62519,4232198614
