Filename;Index;DataIndex;Time (s);Frequency (Hz);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
;24;24;41,69182141;506,666666548243;77,7911204656795;80,3419500171205;75,5235200937089;20,0840859699323
;25;25;42,00444617;393,333333096486;96,5646922726306;99,6807099512766;75,636181715726;24,7286098008502
;26;26;42,29532439;317,142856838339;116,295513781982;120,06426142966;75,6063181756819;29,8459435574524
;27;27;42,56703155;257,142856838339;138,975836197981;143,511443228965;75,5568286110001;35,794570687916
;28;28;44,16766205;193,333333096486;177,316662819373;183,237781545011;75,3947676558534;46,2048230397848
;29;29;44,46619165;157,499999777955;210,903801264253;218,165799115131;75,1753497613442;55,8202697577884
;30;30;44,76917741;125,999999822364;254,370237377336;263,522627068569;74,8552899886525;68,8473479062018
;31;31;45,09381805;106,666666548243;292,404714579409;303,325344153144;74,5787776692892;80,6582128326519
;32;32;45,37464625;80;371,379910447412;386,297536702037;74,0252482952966;106,314387446541
;33;33;45,65884717;65,9999998223643;434,880311060224;453,396885741852;73,5688515748614;128,249175640908
;34;34;45,97680489;53,9999998223643;512,152978474345;535,470633211291;73,0292531287951;156,294995670236
;35;35;46,26381817;40;651,891415733626;684,973647979272;72,120238655563;210,300928478313
;36;36;46,51478133;29,9999998223643;818,389995165447;865,098186196221;71,0863601074418;280,41520567382
;37;37;46,77384813;25,7142856127796;923,599952694957;979,701361391066;70,5162651629142;326,768855451958
;38;38;47,03262453;20;1119,72621752754;1196,45143562554;69,369593687465;421,555732486082
;39;39;47,29261089;17,1428568383388;1257,71803109127;1350,46504363202;68,6418635714745;491,834513164672
;40;40;47,54299085;12;1633,62925513516;1777,90192611528;66,7588670501756;701,56305180002
;41;41;47,78626377;9,99999982236431;1851,21389118418;2030,90794478337;65,7163034229298;835,221054135338
;42;42;48,04479861;8,57142841916941;2058,67186779498;2274,30128388333;64,8487124583018;966,600471044206
;43;43;48,34702405;5,99999982236432;2623,23857331841;2951,75452595296;62,7109478564753;1353,31968467845
;44;44;48,68296985;4,99999973354647;2930,62081593527;3343,51833716051;61,2239611617348;1609,52679509708
;45;45;49,06946817;3,74999980015985;3481,74168510031;4032,05328883981;59,7136576724671;2033,45237521778
;46;46;49,51454881;3,15789458725416;3835,64872209557;4502,62335217652;58,415622061258;2358,26544991269
;47;47;50,02714657;2,49999986677324;4361,16776204186;5204,53272023956;56,9248700897962;2840,31276224486
;48;48;50,63991469;1,99999982236431;4950,16544816174;5960,07259709038;56,1557464947444;3319,3865997219
;49;49;51,36378069;1,5789471159914;5613,17181201274;6891,52564785735;54,5382993773986;3998,17808056385
;50;50;52,24687377;1,24999993338662;6336,44228023145;7832,88225689069;53,9938704637279;4604,73057622356
;51;51;53,30731001;0,999999733546472;7146,30397080021;8963,19585095769;52,8724878044711;5410,10345737957
;52;52;60,46136775;0,794328163631598;8137,95791218075;10166,2433571012;53,1767479665501;6093,12276385266
;53;53;63,05039301;0,630957334661811;9236,63366180141;11587,8665648073;52,8536097879886;6997,37451630647
;54;54;66,00965255;0,501187006056222;10491,0197323465;13201,4684033837;52,6255905428889;8013,56805555775
;55;55;69,44624865;0,398107149667568;11959,5068700577;15078,059479993;52,483012414646;9182,4873050416
;56;56;73,45813465;0,316227757014633;13662,0745635114;17238,3233231459;52,4235912468278;10512,2552106752
;57;57;78,20984505;0,251188582572927;15689,3421059306;19760,0746649392;52,5601552282303;12012,7055673168
;58;58;83,89041985;0,199526085755936;17895,9492601888;22643,2689831749;52,2175774406355;13872,7297357498
;59;59;90,75119559;0,158489045074078;20556,3259074238;25998,4489822839;52,2486442324359;15917,1861417839
;60;60;99,10224785;0,125892186330241;23395,3761632837;29812,1879649455;51,6983735746265;18477,6331123794
;61;61;109,32591725;0,0999996536104142;26906,8860943618;34497,6122585952;51,2572540411132;21589,458822523
;62;62;121,88418619;0,0794326387274748;30856,9133497214;39743,0954435957;50,9329900099092;25047,2460355733
;63;63;137,42356873;0,0630954847762221;34786,0835085592;45457,3948037065;49,928870412344;29262,6577138097
;64;64;156,67336517;0,0501184874428002;38988,3365729772;52164,1507912614;48,367062739932;34655,5657729853
;65;65;180,62384799;0,0398106439124828;43335,9422533186;59820,004600661;46,4221963741586;41236,2590378921
;66;66;210,52619177;0,0316227046471893;47510,5204239633;68432,0416827307;43,9693147838403;49251,3429046474
;67;67;247,79834125;0,0251187516758817;51487,2313055806;77645,1386167271;41,5374565587519;58119,1239033798
;68;68;294,45130259;0,0199523954127716;53776,2256777885;86910,4543139518;38,2252308291193;68275,5052775815
;69;69;352,94489799;0,0158486558174488;54604,4361423117;96126,700349307;34,6141146232027;79111,9338255972
;70;70;670,74453529;0,0125890409973391;54266,5551951235;104803,950434164;31,1842006928872;89660,5209323547
;71;71;762,46243677;0,00999982325249341;52449,1367838231;112988,607165123;27,6583597070594;100077,536938847
