Filename;Index;DataIndex;Time (s);Frequency (Hz);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
;51;51;6015,532347;0,999999733546472;6975,18935661903;8793,76572375403;52,4852961244179;5355,09561479342
;52;52;6022,70520478;0,794328163631598;8009,32206048634;10020,0453187001;53,0661623414626;6020,96905159054
;53;53;6025,28943;0,630957334661811;9092,60494007365;11416,4500502121;52,7922054885502;6903,61261606814
;54;54;6028,24088954;0,501187006056222;10333,5671509258;12999,2725924492;52,649046867227;7886,60116083647
;55;55;6031,66908564;0,398107149667568;11786,9106675035;14844,4489874406;52,5635600130648;9023,65794215521
;56;56;6035,68137164;0,316227757014633;13469,4980630573;16969,2309354764;52,5382982279723;10321,2121609249
;57;57;6040,42708204;0,251188582572927;15462,6210740784;19476,2646441732;52,5534868104177;11841,969177858
;58;58;6046,10755688;0,199526085755936;17667,3986923675;22310,4682594679;52,3623274893077;13624,2437368706
;59;59;6052,96853258;0,158489045074078;20332,5330552159;25684,80511081;52,3368975661746;15693,8622760251
;60;60;6061,32888488;0,125892186330241;23107,997767822;29346,574470092;51,9447965450932;18089,8278679204
;61;61;6071,53925424;0,0999996536104142;26548,768745595;34000,3598514264;51,3373546154095;21241,1710628065
;62;62;6084,10372318;0,0794326387274748;30473,8764539023;39311,9395691241;50,821463596745;24834,8836630808
;63;63;6099,64250576;0,0630954847762221;34421,1735750928;45010,4994147134;49,8835591185579;29002,204524402
;64;64;6118,9004022;0,0501184874428002;38811,4482280166;51787,5363959839;48,5415529189056;34287,321452825
;65;65;6142,84468498;0,0398106439124828;43016,6867255624;59344,9490956975;46,4570722866417;40882,6081155024
;66;66;6172,7466288;0,0316227046471893;47344,0356126266;67800,8427535703;44,2892450679581;48533,4582530929
;67;67;6210,02107824;0,0251187516758817;50785,0057627415;76821,9107152744;41,3818713883732;57641,0370797049
;68;68;6256,67453962;0,0199523954127716;53032,5513480526;86377,4606892472;37,8765972244363;68180,7466418387
;69;69;6315,17093502;0,0158486558174488;54268,927199054;95959,0416489918;34,4399798436696;79139,2520488835
;70;70;6388,3921678;0,0125890409973391;53495,3010162726;104613,301810886;30,7546160589291;89901,0327246237
;71;71;6889,37323916;0,00999982325249341;52598,0416440335;114065,087400925;27,459600001585;101214,080932413
