Filename;Index;DataIndex;Frequency (Hz);Time (s);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
;28;28;393,333333096486;314,70713032;82,155844192439;96,5244769611664;58,3358803736759;50,6694377080942
;29;29;317,142856838339;315,02820854;97,743001040573;112,129893813297;60,6561412552345;54,949238704134
;30;30;257,142856838339;315,3262157;115,905303395681;130,414137821415;62,7163396025084;59,7813347831758
;31;31;193,333333096486;315,6818038;146,556703614411;161,321889701456;65,2952811895671;67,4231764493977
;32;32;157,499999777955;316,0037334;173,718287916376;188,820840190539;66,9284937738097;73,9950412775357
;33;33;125,999999822364;316,33401916;209,572709651824;225,146646413791;68,5641903226113;82,2817826773876
;34;34;106,666666548243;316,6793598;241,284057686097;257,35423562644;69,6451195643535;89,5165130096205
;35;35;80;316,987388;308,479504746444;325,667546271088;71,3021170413409;104,401847903284
;36;36;65,9999998223643;317,30128892;363,77669284551;381,975517823791;72,2425297947743;116,498128564954
;37;37;53,9999998223643;317,64844664;432,361071472605;451,905376048293;73,0877352238227;131,4624386523
;38;38;40;317,98345992;561,186367211438;583,571455536923;74,0790809655454;160,079683200312
;39;39;29,9999998223643;318,26342308;720,555385553465;747,197155134981;74,6538125743299;197,746112456619
;40;40;25,7142856127796;318,55218988;820,578825730077;849,907984057366;74,9041225351636;221,345820217829
;41;41;20;318,85656628;1020,3220409414;1054,21786944687;75,4314566067849;265,175883198828
;42;42;17,1428568383388;319,14555264;1165,23915015315;1204,052096647;75,4126337274801;303,247711269877
;43;43;12;319,4251326;1579,97098869944;1632,19208602293;75,4675190109367;409,564012755012
;44;44;9,99999982236431;319,69590552;1849,76757344161;1911,66974779842;75,3794711043802;482,536163299295
;45;45;8,57142841916941;319,98374036;2100,47504414255;2172,77957304014;75,1774026269691;555,85579240919
;46;46;5,99999982236432;320,3159658;2859,66056140119;2971,27405071165;74,2459009461069;806,728552859647
;47;47;4,99999973354647;320,6811116;3292,8159611491;3418,46468588529;74,417382158208;918,293991402847
;48;48;3,74999980015985;321,09480992;4275,35868639834;4435,75493771298;74,5450218026839;1182,04482575042
;49;49;3,15789458725416;321,58059056;4915,02403351913;5158,65832811776;72,3207962832625;1566,61881010925
;50;50;2,49999986677324;322,12088832;5789,98378719814;6130,65743179309;70,8095443744798;2015,20427996332
;51;51;1,99999982236431;322,76425644;7013,02113691827;7549,26453304829;68,274429529736;2794,44619255381
;52;52;1,5789471159914;323,52742244;8283,23675543249;8769,13518033213;70,8372409394985;2878,4927765049
;53;53;1,24999993338662;324,44101552;10164,4285542965;10709,4952806835;71,6414924935099;3373,08187442649
;54;54;0,999999733546472;325,53965176;12018,6074123109;12899,4355506363;68,7038700234533;4684,92405421524
;55;55;0,794818438122252;332,77355642;14594,7445380334;15601,1193975173;69,308007085934;5512,56367991648
;56;56;0,631326106343912;335,38610512;17478,7291619383;18776,9558865261;68,5693727612404;6860,6194507607
;57;57;0,501463762453483;338,37433886;20622,7506834378;22366,060632421;67,2284660078839;8656,95226173157
;58;58;0,398313917604931;341,8342338;24427,3966137712;26700,3624316625;66,1874635987085;10780,1506787082
;59;59;0,31638158951786;345,87351584;28662,6142335277;31705,8480844141;64,6911648616223;13554,1634951007
;60;60;0,251302624682709;350,64768868;33457,9954475187;37516,732962321;63,1022470841917;16972,5599954727
;61;61;0,199610285070635;356,37405688;38922,9982706686;44235,3627892462;61,6311275843338;21018,2665012545
;62;62;0,158550862292465;363,2840185;45119,6094951204;51924,2270813638;60,3369678259702;25697,2021240616
;63;63;0,125937305794236;371,67061072;51533,0183658714;60568,0981901192;58,3018138723675;31825,1871396019
;64;64;0,100032338576458;381,91563424;58971,0125554495;70687,0690753686;56,5383016758074;38975,3949646562
;65;65;0,0794557313665273;394,50493574;66284,7553524926;81264,9780635268;54,6528726224228;47014,1241280287
;66;66;0,0631118272592439;410,0778594;74176,8096986254;93195,2990499022;52,7430583229526;56419,5415431092
;67;67;0,0501298561266415;429,36065184;81130,8822414317;105598,37332842;50,201179839184;67592,8723781981
;68;68;0,0398184598826237;453,33310966;90393,3660609853;119396,293931088;49,2080511855103;78003,2972164868
;69;69;0,0316276784463699;483,26862288;100365,020857932;135262,081814369;47,9024161163107;90679,0679536562
;70;70;0,025121949118212;520,57489928;110891,531866303;152752,547154946;46,5483814650548;105054,31367949
;71;71;0,0199545270409918;567,26759362;123408,359154365;165244,559903028;48,3158796022965;109891,498617375
;72;72;0,0158497216315589;625,79643506;142453,107870131;216498,174386015;41,1465735096618;163029,358002226
;73;73;0,0125893962687091;699,05202492;129449,683191924;195913,495071049;41,3570353398298;147053,993731773
;74;74;0,00999982325249341;790,80998476;147591,533405173;224735,616088684;41,0512666550329;169478,129579807
